ID	Tissue	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
TCGA-33-4587	Primary Solid Tumor	-0.0041796	-0.00383884	-0.00162143	-0.000146496	0.0019638	-0.00325131	-0.00391643	-0.0040383	0.00228768	0.0076332	0.00205615	0.00383589	-0.0100003	-0.00449038	0.00194324	0.00333996	0.0061707	-0.00783803	0.00355834	-0.00151891
TCGA-33-4589	Primary Solid Tumor	-0.00145429	-0.000957207	0.000647841	-0.00102179	-0.00912836	0.000839552	0.00108718	0.0116237	0.00023217	-0.0027813	-0.00122675	-0.00283451	0.00487645	-0.000537272	-0.00137195	-0.00351444	-0.00293398	0.00437419	-0.00305879	-0.0128203
TCGA-33-6737	Primary Solid Tumor	-0.0046689	-0.00396377	-0.000460687	-0.000858286	0.00182826	-0.00354835	0.00223109	-0.00372121	-0.000283787	-0.0055118	-0.00550698	0.00110252	0.00582996	0.00349791	0.00104417	0.00128048	0.00343224	-0.0029399	0.00135376	0.00201875
TCGA-33-6738	Primary Solid Tumor	-0.00397303	-0.00375902	0.000393225	-0.000584757	0.00222923	0.000428443	0.0021803	0.0114655	-0.00022038	-0.000951445	-0.0019868	-0.000257906	0.000885472	-0.00140599	0.000318072	-0.0053585	0.00172876	0.00370452	-0.00324263	0.00124487
TCGA-33-A4WN	Primary Solid Tumor	-0.00455239	-0.0037641	-0.000123144	-0.00074545	0.000387953	-0.0020714	0.00315154	-0.00123024	0.000208917	-0.0024042	-0.00540549	-0.00425042	0.00987232	0.00248038	-0.000608162	-0.00153501	-0.00265811	0.000557287	-0.00129785	0.00704801
TCGA-33-A5GW	Primary Solid Tumor	-0.00459687	-0.00403232	0.000464856	-0.000659921	0.000635969	-0.00334456	0.00170896	-0.00259696	0.00146027	-0.000611181	-0.00428999	-0.00260448	0.0050822	-0.000706999	0.00182695	0.0013496	0.00283384	-0.00253378	0.0010958	-0.00739509
TCGA-33-AAS8	Primary Solid Tumor	-0.00444416	-0.00376354	-0.000424666	-0.000144696	0.00185229	-0.00362852	0.00146549	-0.00487816	0.00261796	0.000531021	-0.000736078	0.000128476	-0.00041037	0.00200531	-0.00179058	0.00351229	-0.000992927	-0.000286952	0.00215729	-0.00150032
TCGA-33-AASB	Primary Solid Tumor	0.0170282	-0.00407405	0.0060717	0.000677167	0.00113939	-0.00193552	-0.0069342	-0.00246172	-0.00758814	-0.00457914	0.00380995	0.00181866	0.00126267	0.00519645	-0.00178104	0.00619316	0.009077	-0.00546775	0.00598835	-0.00117104
TCGA-33-AASD	Primary Solid Tumor	0.0118542	-0.00358234	0.00670301	0.00176456	0.00100657	-0.00238589	-0.000615474	-0.00162081	0.00152233	-0.00344756	-0.000503643	0.00410611	0.00449909	-0.00273291	-0.00194423	0.00943465	0.00446664	-0.00692075	0.00106013	-0.0152494
TCGA-33-AASI	Primary Solid Tumor	-0.00456107	-0.00350027	-0.000191315	-0.000911446	0.000920445	-0.0029424	0.00349295	-0.00446214	0.000228778	-0.000518643	0.00169361	0.000693343	-0.00150345	3.88503e-05	-0.00155717	-0.00445147	-0.00110688	0.00378544	-0.00212187	0.00179201
TCGA-33-AASJ	Primary Solid Tumor	0.0181378	-0.00366362	0.00784766	0.00189974	0.000214691	-0.00214783	-0.000186275	-0.00246646	0.00289351	-0.00379211	-0.000408615	0.0023015	0.00357184	-0.000392106	-0.00056123	0.00536756	0.00748309	-0.00881347	-0.00516006	-0.00034855
TCGA-33-AASL	Primary Solid Tumor	-0.00454074	-0.00321587	0.000595989	-0.000559647	0.000660845	-0.00243412	0.00290731	-0.00811734	-0.000275371	0.0021312	0.0102902	0.00900434	-0.0218749	0.00118196	0.000468644	-0.00520893	0.0008194	0.00265694	-0.000547362	-0.00512119
TCGA-34-2596	Primary Solid Tumor	-0.00505937	-0.00396503	0.00105496	-0.000445858	0.00089915	-0.00354984	0.00358862	-0.00292873	0.000107618	-0.00182753	-0.00235389	-0.0040112	0.00653851	-0.00103771	0.000311653	0.000172114	0.00364714	-0.00266897	0.000703868	0.00388349
TCGA-34-2600	Primary Solid Tumor	-0.0046862	-0.00363044	2.0339e-05	-0.000450401	0.00106745	-0.00216064	0.000656287	-0.00386824	0.0018708	0.0023312	-0.00298527	-0.00232354	0.00484646	-0.00345743	0.000896376	0.00586747	0.00617245	-0.00742392	0.00175491	0.00422107
TCGA-34-2604	Primary Solid Tumor	0.0217513	-0.00396304	0.00583138	0.00120686	0.0015076	-0.00156151	0.00113837	-0.00366322	-0.000235898	0.00184989	-0.00114926	0.00116844	0.000930261	-0.000423295	0.00884055	0.00254128	-0.000622506	-0.00688239	0.010836	-0.0155102
TCGA-34-2605	Primary Solid Tumor	0.0164451	-0.00355592	0.00481162	1.49567e-06	0.00118091	-0.000900308	0.00189368	-0.00189306	0.000600201	-0.00275229	-0.00373395	-0.00140464	0.000495506	0.000186094	0.00704332	0.00408964	0.00220549	-0.00840357	-0.0127426	-0.00143455
TCGA-34-2608	Primary Solid Tumor	-0.00417454	-0.0038645	0.000220943	-0.000291731	0.00202204	0.000383658	0.00198856	0.0129987	-1.80326e-05	-0.00113402	-0.00108073	-0.00199288	0.00381151	-0.000284575	-0.000535329	-0.00282135	-0.00221534	0.00371032	-0.00164631	0.000759337
TCGA-34-2609	Primary Solid Tumor	0.00431181	-0.00376514	-0.0311851	-0.0138491	0.00167624	-0.00164879	0.00392895	-0.00357156	0.0126732	-0.0958973	0.0232552	0.0597559	0.0239945	-0.058623	-0.000691083	0.0765286	-0.0140172	-0.00783552	-0.0143178	-0.00235037
TCGA-34-5231	Primary Solid Tumor	-0.0044992	-0.00390493	-3.71286e-05	-0.000855107	0.00175012	-0.00231667	0.00345889	-0.00509937	0.000120981	-0.00266675	-0.00446321	-0.0026927	0.00654283	-0.000714305	0.000111091	-0.000286866	-0.000193657	-0.000420462	0.0020675	0.0034979
TCGA-34-5232	Primary Solid Tumor	0.0208568	-0.00438222	0.00613647	0.000887509	0.000634592	-0.00140186	0.00159601	0.000369221	-0.00141541	-0.000285251	-0.000172947	-0.00057063	0.00102185	-0.000863319	-0.00486045	-0.00382042	0.00954338	0.0047787	0.00557674	0.0042189
TCGA-34-5234	Primary Solid Tumor	-0.00449957	-0.00348217	-7.26714e-05	-0.00104011	0.00167825	-0.00273922	0.00297774	-0.00643027	-0.00012108	-0.00115075	-0.00348428	-0.00203939	0.00628389	0.000401165	-0.000334816	-0.00103173	-0.00223772	0.00125706	-0.00220151	-0.0043237
TCGA-34-5236	Primary Solid Tumor	-0.00471683	-0.00363908	0.000115542	-0.000962276	0.00122127	-0.00237968	0.00382978	-0.00233975	-0.000267784	-0.00162846	0.000670538	-0.00105834	0.00268448	0.000200031	-0.000582977	-0.00349466	-0.00231368	0.00120437	-0.00249252	0.000220767
TCGA-34-5239	Primary Solid Tumor	-0.00380191	-0.00360394	0.000378625	-0.000483112	0.00298862	0.00291729	-0.00230142	0.0168046	-0.00116718	-0.00325047	0.000180564	0.00233291	0.00154595	4.28513e-05	-0.00154523	-0.00233645	0.000115867	-0.000965552	-0.00465846	-0.0189836
TCGA-34-5240	Primary Solid Tumor	-0.00194481	-0.00100013	-4.39228e-06	-0.000626584	-0.0081424	-0.000100028	0.000607714	0.00799551	0.00140937	-8.38032e-05	0.000188151	-0.000631797	0.002726	0.00155687	-0.00146706	-0.006957	0.0026313	-0.00017191	-0.00208965	0.001546
TCGA-34-5241	Primary Solid Tumor	-0.00455774	-0.00330328	-0.000171168	-0.00094591	0.00216886	-0.00220716	0.00250079	-0.00211618	-0.000428014	-0.00146665	0.00169739	0.00387879	-0.00271846	-0.00747035	-0.00255599	-0.00596678	-0.00245989	0.00338532	-0.00369736	-0.0112617
TCGA-34-5927	Primary Solid Tumor	-0.00394454	-0.00356219	0.00133734	0.000113783	0.00290499	0.00137441	0.000338898	0.0173792	0.00102336	-0.00102263	-0.00101641	-0.00241961	0.000213006	-0.00273481	0.000252986	-0.00304822	0.0056016	-0.000455698	0.00146441	-0.0106929
TCGA-34-5928	Primary Solid Tumor	-0.00403929	-0.00335942	0.00153045	-0.000138326	0.00177989	0.00320774	0.00121312	0.0200242	0.000101498	-0.00137452	-0.000541674	-0.00206764	3.52248e-05	-0.00378202	-0.00150259	-0.00352286	0.00202824	0.00299446	-0.00228136	-0.0103391
TCGA-34-5929	Primary Solid Tumor	-0.00428132	-0.00378212	0.000366817	-2.31535e-05	0.00188877	0.00043144	-0.00158419	0.00852578	0.00192577	0.00127347	-0.00172856	0.00025431	0.000344075	-0.00213202	-0.000135054	-0.000444037	0.00921405	-0.00844025	0.00407271	-0.00523181
TCGA-34-7107	Primary Solid Tumor	-0.00423585	-0.00317429	0.000673927	-0.000120855	0.00120808	0.000842874	0.00170523	0.00613028	0.00226699	-0.00223288	0.00285713	0.00409883	-0.00646572	0.00533141	0.000385096	-0.00614845	0.00333684	0.00020602	-0.00176167	-0.0270651
TCGA-34-8454	Primary Solid Tumor	-0.00198052	-0.0034959	0.00100412	-0.000202075	0.000539399	-0.000553232	0.00171234	0.0120747	0.000356646	-0.000980943	-0.00246835	-0.00250863	0.00412585	0.000116305	-0.00366364	-0.00380671	-0.00227166	0.00803258	-0.00607682	-0.0149961
TCGA-34-8455	Primary Solid Tumor	-0.00407433	-0.00340422	-0.00141913	-0.000383159	0.00157295	-0.000774055	-0.0014457	-0.000911804	0.00203601	0.00404406	0.00340006	0.0116058	-0.0112315	-0.00151884	0.000450389	-0.00528254	0.00400994	-0.00567145	0.00606987	0.00112926
TCGA-34-8456	Primary Solid Tumor	-0.0044379	-0.00361718	-0.000530467	-0.000141533	0.00167817	-0.00311887	-0.000255921	-0.00422594	0.00247184	0.00101181	0.005453	0.0057299	-0.00740038	0.000166409	0.000936314	0.00229353	0.00440767	-0.0032967	0.00102433	-0.000786338
TCGA-34-A5IX	Primary Solid Tumor	-0.00434776	-0.00283468	-0.000161089	-0.000643493	0.00068591	-0.00291354	0.00350039	-0.00794592	-0.000611341	0.00146958	0.0082006	0.00932998	-0.0220338	0.00119607	-8.21209e-05	-0.0042358	-0.00534614	0.00549025	-0.00234225	-0.00721817
TCGA-35-3615	Primary Solid Tumor	-0.00438785	-0.00366525	9.32436e-05	-0.000668774	0.00144386	-0.00271299	0.00320294	-0.00367742	-0.00020891	-0.0010003	-0.00311922	-0.00321825	0.00747374	-0.00108783	0.00127907	-0.00147804	0.000695462	0.00358311	0.000927765	0.0123979
TCGA-35-4122	Primary Solid Tumor	-0.00444795	-0.00277912	-3.00301e-05	-0.000796235	0.000890693	-0.00334773	0.00388216	-0.00999968	-0.000428485	0.0026896	0.007398	0.00562209	-0.0171076	0.000666355	0.000287399	-0.0043698	-0.0045938	0.00490079	-0.0047065	-0.00303068
TCGA-35-4123	Primary Solid Tumor	-0.00448387	-0.00272445	1.98781e-05	-0.000660306	0.00152225	-0.00190293	0.00366783	-0.00931503	0.000125494	0.001784	0.00814231	0.00786176	-0.0215783	0.00149111	-0.000402284	-0.00307834	-0.000735703	0.00296532	-0.00306297	-0.00456046
TCGA-35-5375	Primary Solid Tumor	-0.00274736	-0.00360646	0.00142919	-7.55042e-05	0.00305991	0.00418552	-0.000761204	0.0257683	-0.000206024	0.000995451	0.000100645	-0.00155931	0.00285123	-0.00259201	-0.000196072	-0.00708	0.00186849	0.00158308	-0.00130991	-0.0146734
TCGA-36-1568	Primary Solid Tumor	-0.00453053	-0.00373809	0.000229504	-0.000155792	0.000755741	-0.00099941	0.00168368	-0.0056237	0.00233621	-0.00122083	-0.00234102	-0.00100447	0.00152265	0.00107434	0.0015737	0.00402006	0.00420053	-0.00446069	0.00591095	0.00867413
TCGA-36-1569	Primary Solid Tumor	-0.00331937	-0.00364582	-0.00616086	-0.00229978	0.00253337	-0.00305725	-0.0363897	-0.00955928	-0.0352327	-0.0106262	0.00215976	-0.0116937	-0.00154447	0.0303026	0.00208761	0.0156656	0.00551401	-0.00717338	0.00585058	0.00602275
TCGA-36-1570	Primary Solid Tumor	-0.00450885	-0.00385216	-0.000815112	0.00015233	0.000857638	-0.00187441	-0.00261893	-0.00326718	0.00557969	0.00841485	-0.00533391	-0.00568812	0.00425755	-0.00630256	0.000414202	0.00935608	0.00889231	-0.00692186	0.00600641	-0.00207092
TCGA-36-1571	Primary Solid Tumor	-0.00366256	-0.00375917	-0.0040326	-0.000243463	0.00190859	-0.0045271	-0.0223092	-0.00485526	-0.0132621	0.00775572	-0.00628301	-0.00807463	0.00760141	0.00610532	0.000692942	0.0150841	0.00522008	-0.00524331	0.00377	-0.0100946
TCGA-36-1574	Primary Solid Tumor	0.000693662	0.02541	-0.000198544	0.00153005	0.00395309	-0.00720781	-0.00330831	0.000790736	0.00448689	0.0156833	0.040899	-0.00921908	0.013606	-0.00168121	0.00204635	0.0100127	0.00695228	-0.00765335	0.00360028	-0.00683699
TCGA-36-1575	Primary Solid Tumor	-0.00461636	-0.00342979	-0.000707878	-0.000187166	0.00144554	-0.00365019	-0.00254798	-0.00566499	0.000708695	0.00387234	-0.00102819	-0.00560907	0.00533467	0.000277216	-0.000192677	0.00845792	0.00352636	-0.00521013	0.0047267	-0.00269732
TCGA-36-1576	Primary Solid Tumor	-0.00449835	-0.00390482	-0.000575418	-0.000564435	0.000680915	-0.00296951	-5.89773e-05	-0.00301578	0.00226813	-0.00338084	-0.000778709	-0.00117188	0.00613584	0.00154402	0.000686878	0.000959157	0.00275353	-0.00572636	0.00382006	0.00917055
TCGA-36-1577	Primary Solid Tumor	0.00187938	0.0241749	-0.00669162	0.00358241	0.00403057	-0.00696643	-0.014682	0.00106284	0.0166179	0.0120699	0.0360235	-0.00185484	0.0142537	0.00745583	0.00252195	0.00551039	0.0159347	-0.0173159	0.00792829	-0.0140662
TCGA-36-1578	Primary Solid Tumor	0.000570277	0.0249035	-0.00030344	0.00117686	0.00564202	-0.00845454	-0.00637605	-0.000297276	0.000894467	0.00655894	0.0205337	-0.00729245	0.00701184	0.00319501	0.00259389	0.0101229	0.00953263	-0.0119853	0.00353066	-0.00179994
TCGA-36-1580	Primary Solid Tumor	-0.00474689	-0.0039103	-0.000120983	0.000449811	0.000395	-0.00377699	-0.00175726	-0.00590224	0.00170329	0.000905267	-0.00104821	-0.00355226	0.00815091	0.0016165	0.000613771	0.00529366	0.00616464	-0.00762468	0.00628802	-0.00925914
TCGA-36-1581	Primary Solid Tumor	-0.00310188	-0.00337237	0.000510259	0.000584878	0.0030588	0.00491044	-0.0101328	0.0288223	-0.00521087	0.000231441	0.0068368	0.00137431	-0.011396	0.00870816	0.00218076	0.0147449	0.0050782	-0.00968791	0.00987131	0.0180306
TCGA-36-2529	Primary Solid Tumor	-0.00445355	-0.00395935	-0.000661631	-7.12782e-05	0.00146305	-0.00348681	-0.00124317	-0.00283396	0.00232308	0.00956682	-0.00454617	0.00186598	0.00848115	-0.00296697	0.000703819	-0.000231327	0.0103175	-0.0101878	0.00626049	0.00532787
TCGA-36-2530	Primary Solid Tumor	-0.00218303	0.00270076	0.000251907	0.000860961	0.00138087	0.0270135	-0.0080567	-0.00321057	0.00204694	0.00879505	0.00236759	-0.00194029	-0.00372169	-0.00187208	0.002336	0.00899917	0.012604	-0.0124077	0.00739321	-0.00686561
TCGA-36-2532	Primary Solid Tumor	-0.00228359	-0.00284233	-0.00481718	0.000892822	0.00397405	0.00446696	-0.0153294	0.0273607	0.0101459	0.0215329	0.000540682	0.00232305	-0.0120799	-0.00809955	-0.000425159	0.0163081	0.0118478	-0.0174321	0.0138812	0.0104313
TCGA-36-2533	Primary Solid Tumor	-0.00405923	-0.001709	-7.2496e-05	-0.00060358	0.000474536	-0.00192627	-0.00327216	-0.00955271	-0.00351727	0.00033939	0.00980817	0.00734352	-0.0181472	0.00280743	0.0020591	0.00210744	0.00430319	-0.00115987	0.00224107	-0.00917807
TCGA-36-2534	Primary Solid Tumor	-0.00454338	-0.00361539	-6.64392e-05	0.000127629	0.0022128	-0.00334004	-0.00157381	-0.00129367	0.00258213	0.00171476	-0.00133018	-0.000530227	0.00103536	-0.00314628	0.000115695	0.00443377	0.00816853	-0.00875509	0.00479373	-0.00471165
TCGA-36-2537	Primary Solid Tumor	-0.00338	-0.00085655	-0.00217275	-0.000324671	-0.00725137	-0.000485117	-0.00216727	0.00293666	0.00820929	0.00411871	-0.00456224	0.00260053	0.00863231	0.00548652	0.00195326	0.000485738	0.00770054	-0.0077494	0.00490637	-0.00647342
TCGA-36-2538	Primary Solid Tumor	-0.00202267	0.00324526	0.000884775	0.00121418	-0.000276504	0.0297053	-0.00331473	-0.00449704	0.00561629	0.00994988	0.000294221	-0.000656668	-0.000283277	-0.00468251	-0.00105567	0.0118274	0.00540337	-0.00844643	0.00226282	-0.00593516
TCGA-36-2539	Primary Solid Tumor	-0.00476276	-0.00399491	0.000166444	-0.000610585	0.00119418	-0.00311188	0.00229122	-0.0043973	0.00147337	0.00104985	-0.00177582	-0.00222709	0.00456342	-0.00165768	-0.00139741	-0.000101178	-0.000182059	-0.00120787	-0.00273799	-0.00608394
TCGA-36-2540	Primary Solid Tumor	-0.00306184	0.00170554	0.000373149	-0.0005894	0.00260992	0.0019129	0.00248344	-0.00594421	0.000227656	-0.000193757	-0.00337446	-0.000391017	0.00404763	-0.000221196	0.000810713	-0.000785931	0.00207932	-0.00111822	0.00321142	0.0115161
TCGA-36-2542	Primary Solid Tumor	0.000590686	0.0264533	0.000889138	0.000689325	0.00892116	-0.00891817	-0.000175641	0.00196807	0.000851603	-0.00110209	-0.0046939	0.000371714	-0.00133452	-0.0016229	-0.00105962	0.00374429	0.00340075	-0.00586363	0.00115148	-0.00168208
TCGA-36-2543	Primary Solid Tumor	-0.00445561	-0.0044545	-0.000504895	-0.000408962	0.00196877	-0.00295656	0.00067883	-0.00319869	0.00342336	-0.00170674	-0.00307582	1.75204e-05	0.00638338	-0.000569013	-0.000501031	0.000324849	0.00443434	-0.00698992	0.00387932	-0.00530164
TCGA-36-2544	Primary Solid Tumor	-0.00334968	-0.00375608	-0.00171184	0.000336721	0.00236679	0.00351463	-0.00410899	0.0136713	0.00486854	0.00904669	-0.00443897	0.0059679	0.00249965	0.00221714	0.000600446	-0.00397069	0.0124916	-0.00829204	0.0102901	-0.00953109
TCGA-36-2545	Primary Solid Tumor	-0.00424123	-0.00317172	0.00035536	7.51043e-05	0.00293251	0.000780997	-0.00201347	0.00799507	0.00345643	0.00540534	-0.000930401	-0.0013526	-0.000826596	-0.00486979	-0.000304368	0.00539218	0.00566128	-0.00520831	0.00158424	-0.00386917
TCGA-36-2547	Primary Solid Tumor	0.000575561	0.0265566	0.000373182	0.000825055	0.00825478	-0.00922834	-0.00107976	0.00116002	0.00169644	-0.00101228	-0.000466848	0.000168943	0.00216795	-0.00047696	-0.0011558	0.00254101	0.00650373	-0.00555944	0.00335684	-0.00577592
TCGA-36-2548	Primary Solid Tumor	-0.00450995	-0.0039295	-0.000259085	-0.000182878	0.00189635	-0.00127812	-0.000330876	-0.00103002	0.00406175	0.00836993	-0.00524852	-0.00375138	0.00783756	-0.00670685	-0.00105005	0.00794928	0.0021885	-0.00733655	-0.000299838	-0.00609985
TCGA-36-2549	Primary Solid Tumor	-0.00451394	-0.00273039	0.000237747	-0.000684341	-0.000648479	-0.00290955	0.000653681	-0.00417425	0.00230263	0.000559685	-0.00506858	-0.00301827	0.00548629	-0.00188896	-0.000227856	0.00402235	0.00659366	-0.00829196	0.00313846	0.00552169
TCGA-36-2551	Primary Solid Tumor	-0.00469729	-0.00380435	2.85475e-05	-0.00037525	0.00173569	-0.00239543	0.00162977	-0.00732861	0.00252354	0.00124183	-0.00208295	-0.0040695	0.00730015	-0.00289514	0.00128966	0.00360768	0.0034571	-0.0052153	0.00105746	-0.00865537
TCGA-36-2552	Primary Solid Tumor	-0.00482675	-0.00364517	0.000355018	-0.000523364	0.0029333	-0.00272713	0.00174744	-0.004493	0.00119488	0.00177251	-0.00294662	-0.00320524	0.00525288	-0.00221137	0.00140935	0.00432392	0.00523964	-0.00497216	0.00152429	-0.002628
TCGA-37-3783	Primary Solid Tumor	-0.00458027	-0.0027231	0.000156399	-0.00062182	0.000822809	-0.00275723	0.00361663	-0.0107263	0.000731323	0.00233025	0.00767612	0.00723753	-0.0181262	-0.000246441	0.000476475	-0.0032219	-0.00241929	0.00207988	-0.00124714	-0.00129672
TCGA-37-3789	Primary Solid Tumor	-0.00409985	-0.00401566	0.000232279	-0.000545885	0.00201381	0.00223708	0.0019206	0.0116318	-0.000438061	-0.00163739	-0.00154626	-0.000943794	0.000780308	-0.000282515	0.00104785	-0.00620377	-0.000794804	0.00486459	-0.00172761	0.00230589
TCGA-37-3792	Primary Solid Tumor	-0.00444831	-0.00295251	3.09853e-05	-0.00046671	0.00108206	-0.00157921	0.00302682	-0.00328215	9.06415e-06	0.00118697	0.00659044	0.00497837	-0.0128161	0.000752253	-0.000534872	-0.00526632	-0.000778343	0.00500158	-0.00191162	0.00761933
TCGA-37-3792	Primary Solid Tumor	-0.00420923	-0.00249054	-0.00113942	-0.000930318	-0.000536679	-0.00348374	-0.00628208	-0.0156097	-0.00830299	-0.000461414	0.01154	0.00715185	-0.0233017	0.0117842	0.00345457	0.00509449	-0.00097797	-0.00186888	2.46484e-05	0.00193508
TCGA-37-4129	Primary Solid Tumor	-0.00345442	0.0011488	-0.000299084	-0.000459319	-0.00134294	-0.000200099	0.00178226	-0.00584884	0.00136029	0.00298078	0.0158842	0.00889201	-0.0156693	0.000638055	-0.000441416	-0.0042583	0.00430757	-0.0040053	-0.000796518	0.0064229
TCGA-37-4129	Primary Solid Tumor	-0.00285099	0.00093126	-0.00261715	-0.00117794	-0.00099615	2.08034e-06	-0.00320264	-0.00588044	0.00165226	0.00978615	0.0144212	0.00890895	-0.0156969	-0.00220211	-0.000857583	-0.00739956	0.0100361	-0.0104586	0.00278203	-0.000180157
TCGA-37-4130	Primary Solid Tumor	-0.00305475	-0.000562928	0.000562447	0.000270698	0.00148679	0.00899855	-0.00399505	0.0180372	0.00446534	0.00592856	0.00446941	0.00268178	-0.00250151	-0.00501215	6.59009e-05	-0.000512878	0.00753428	-0.00645907	0.00212244	-0.015674
TCGA-37-4130	Primary Solid Tumor	-0.00319383	-0.000416959	0.00139229	0.000494125	0.00145866	0.00936138	-0.00101709	0.0194699	0.00234892	0.00233077	0.00442788	-0.00125863	-0.00331083	-0.00158825	0.000186846	0.00250726	0.00347948	-0.00269853	-0.000634027	-0.0128994
TCGA-37-4132	Primary Solid Tumor	-0.00446145	-0.00206858	0.00027388	-0.000715789	0.000321203	-0.00268193	0.00393146	-0.00965969	0.000389693	0.00243201	0.0114593	0.00886917	-0.0258149	0.00231672	0.000959563	-0.00309364	-3.23591e-05	0.0034328	-0.00510771	-0.00212736
TCGA-37-4132	Primary Solid Tumor	0.0228201	-0.00376105	0.00639814	0.000123644	-0.00105514	-0.00210309	0.00150352	-0.0014304	-0.000433007	0.000371512	-0.000766143	0.00237814	0.000213309	-0.000863664	0.0043231	0.00136476	-0.00419519	-0.0109424	-0.0146984	0.00698918
TCGA-37-4133	Primary Solid Tumor	-0.00455614	-0.00283805	0.000230015	3.86331e-05	0.00118253	-0.00200255	0.000481124	-0.00825996	0.00206194	0.00393068	0.009613	0.00721628	-0.0202736	0.00146838	-0.000694335	-0.000155823	0.00388717	-0.00178564	0.00022041	-0.000745362
TCGA-37-4135	Primary Solid Tumor	-0.00121022	-0.00266759	-0.0146386	-0.000778293	0.00308809	-0.00328429	-0.0262913	-0.0113684	0.0216958	0.05552	-0.00207294	0.00429175	-0.025234	-0.029609	-0.00529081	-0.0166713	0.0252539	-0.0242936	0.0108574	-0.0215366
TCGA-37-4135	Primary Solid Tumor	-0.00447899	-0.00353513	0.000133726	-0.000663374	0.0016311	-0.00231367	0.00290464	-0.00133627	-7.42446e-06	0.00141268	0.00323606	0.00282601	-0.0084628	-0.000182782	-0.000316252	-0.00530306	0.000763027	0.0020799	-0.00132966	0.0088283
TCGA-37-4141	Primary Solid Tumor	-0.00386531	-0.00304671	0.000516066	-0.000440937	0.00211363	0.00247026	0.00176738	0.0150384	-0.000225367	-0.00126242	0.00327708	0.00113991	-0.000667441	0.00014812	0.000466034	0.00176668	-0.00253938	-0.00344617	-0.00145024	0.00345532
TCGA-37-4141	Primary Solid Tumor	-0.0047672	-0.00306642	0.000261771	-0.000462972	-0.000318139	-0.00286519	0.0011918	-0.00797002	0.00147474	0.00627083	0.0103637	0.00784376	-0.0234297	0.000747763	-0.000175925	0.000148138	0.00126239	-0.000574465	-0.000339041	-0.0108337
TCGA-37-5819	Primary Solid Tumor	-0.00415359	-0.00356666	0.000148432	-0.000841747	0.00136155	-0.00284271	0.00287403	-0.00429821	-0.000648612	-0.00220797	-0.00258956	-0.00358179	0.0063765	-0.00152251	0.000203655	-0.000544942	-0.000738375	-0.000827968	0.00456684	0.0109597
TCGA-37-A5EL	Primary Solid Tumor	-0.00181854	-0.00304577	-0.0115852	-0.00432463	0.00217961	-0.00267104	-0.0481412	-0.0107214	-0.0401279	-0.0107352	0.0123734	-0.0107816	-0.0261066	0.0243735	0.00183249	0.012228	0.00491834	-0.00815949	0.00355933	-0.00259537
TCGA-37-A5EM	Primary Solid Tumor	0.00158929	-0.00258221	-0.0253859	-0.00931282	0.0018741	-0.00336106	-0.0753812	-0.0131178	-0.0711147	0.000735959	0.00684559	0.00794831	-0.0181721	-0.014701	-0.00036962	-0.0102721	-0.0215328	0.0231941	-0.0220295	0.0171231
TCGA-37-A5EN	Primary Solid Tumor	-0.00289812	-0.000408603	0.00135945	0.00013926	0.00154758	0.0108087	0.000460741	0.0167698	0.00228638	-0.00433811	0.00359722	-0.0024373	-0.00329	-0.000702642	0.00141387	-0.00250922	0.00328742	-0.00394959	-0.000296685	-0.0107546
TCGA-38-4625	Primary Solid Tumor	-0.00456039	-0.00381311	-0.000177439	-0.00095441	0.000972369	-0.00180412	0.00274368	0.00420281	0.00034725	-0.00252257	-0.00226804	-0.0022887	0.0072033	-0.00029127	-0.00205822	-0.00305255	-0.00147841	0.00441017	-0.00246034	-0.0027384
TCGA-38-4625	Primary Solid Tumor	-0.00332267	-0.00281646	0.00127902	9.14995e-05	0.00208108	0.00511522	-0.000536284	0.0299941	-0.000404759	0.000969149	0.00416585	0.00273982	-0.00982814	-0.000612777	0.000743445	0.00599755	-0.0017316	-0.00514273	0.00709334	0.0220235
TCGA-38-4626	Primary Solid Tumor	-0.00319432	-0.00279869	0.00044151	-0.000111477	0.0019531	0.00402077	-0.000150963	0.0289132	0.000500999	0.00210673	0.00433378	0.00262355	-0.00596095	-6.14324e-05	-0.00147028	0.00249587	-0.0018038	-0.00231396	0.00567919	0.0129516
TCGA-38-4626	Primary Solid Tumor	-0.00343939	-0.00364395	-0.00474842	0.00124639	0.00215732	-0.00220705	-0.00822198	-0.00222667	0.00843102	0.0271186	-0.00749284	-0.00712137	0.00480976	-0.0161284	-0.00163805	0.0234319	-0.00903896	0.0112679	-0.00453189	0.000447374
TCGA-38-4627	Primary Solid Tumor	0.0012331	0.0267915	-0.000708103	0.000778917	0.0108798	-0.0072867	-0.00538382	0.00025879	-0.00364744	-0.00449477	-0.0281672	0.00326631	-0.00861777	0.00265466	0.000657426	0.00284567	0.000873955	-0.00166474	0.00285849	0.00291377
TCGA-38-4627	Primary Solid Tumor	-0.0046642	-0.00365142	-0.000227953	-0.00080515	0.0014671	-0.00269949	0.00366922	-0.00555783	0.000622553	-0.00114239	-0.00282152	-0.0006791	0.00300486	0.000569606	-0.00106599	-0.00308161	0.000501213	0.00226412	-0.00266128	0.000222015
