ID	POP	EUR	EAS	AMR	SAS	AFR	tissue
TCGA-EE-A2MP	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Metastatic
TCGA-EE-A2MQ	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Metastatic
TCGA-EE-A2MR	EUR	0.995358	1e-05	1e-05	0.000424	0.004198	Metastatic
TCGA-EE-A2MS	EUR	0.996093	1e-05	1e-05	1e-05	0.003877	Metastatic
TCGA-EE-A2MT	EUR	0.998094	1e-05	0.001876	1e-05	1e-05	Metastatic
TCGA-EE-A2MU	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Metastatic
TCGA-EE-A3AA	EUR	0.996901	0.001762	1e-05	0.001316	1e-05	Metastatic
TCGA-EE-A3AB	EUR	0.994223	1e-05	1e-05	1e-05	0.005747	Metastatic
TCGA-EE-A3AC	EUR	0.998221	1e-05	1e-05	1e-05	0.001749	Metastatic
TCGA-EE-A3AD	EUR	0.988829	1e-05	1e-05	1e-05	0.011141	Metastatic
TCGA-EE-A3AE	EUR	0.996899	1e-05	1e-05	1e-05	0.003071	Metastatic
TCGA-EE-A3AF	EUR	0.999456	1e-05	1e-05	1e-05	0.000514	Metastatic
TCGA-EE-A3AG	EUR	0.973323	0.001756	1e-05	1e-05	0.024901	Metastatic
TCGA-EE-A3AH	EUR	0.991143	1e-05	1e-05	1e-05	0.008827	Metastatic
TCGA-EE-A3J3	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Metastatic
TCGA-EE-A3J4	EUR	0.996347	1e-05	0.000732	1e-05	0.002901	Metastatic
TCGA-EE-A3J5	EUR	0.99842	1e-05	1e-05	1e-05	0.00155	Metastatic
TCGA-EE-A3J7	EUR	0.995152	0.003337	1e-05	1e-05	0.001491	Metastatic
TCGA-EE-A3J8	EUR	0.984571	0.002368	0.001841	1e-05	0.011211	Metastatic
TCGA-EE-A3JA	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Metastatic
TCGA-EE-A3JB	EUR	0.903431	0.096539	1e-05	1e-05	1e-05	Metastatic
TCGA-EE-A3JD	EUR	0.870582	0.119831	0.001589	0.007988	1e-05	Metastatic
TCGA-EE-A3JE	EUR	0.99872	1e-05	1e-05	0.00125	1e-05	Metastatic
TCGA-EE-A3JH	EUR	0.996249	0.001341	1e-05	0.002389	1e-05	Metastatic
TCGA-EE-A3JI	EUR	0.996954	1.6e-05	1e-05	1e-05	0.00301	Metastatic
TCGA-EE-A17X	EUR	0.999322	1e-05	1e-05	1e-05	0.000648	Metastatic
TCGA-EE-A17Y	EAS	1e-05	0.995739	1e-05	1e-05	0.004231	Metastatic
TCGA-EE-A17Z	EUR	0.791973	1e-05	1e-05	0.147255	0.060752	Metastatic
TCGA-EE-A20B	EUR	0.996608	1e-05	1e-05	1e-05	0.003362	Metastatic
TCGA-EE-A20C	EUR	0.992141	1e-05	1e-05	1e-05	0.007829	Metastatic
TCGA-EE-A20F	EUR	0.973389	0.008248	1e-05	1e-05	0.018343	Metastatic
TCGA-EE-A20H	EUR	0.990781	1e-05	1e-05	1e-05	0.009189	Metastatic
TCGA-EE-A20I	EUR	0.995911	1e-05	1e-05	1e-05	0.004059	Metastatic
TCGA-EE-A29A	EUR	0.968344	1e-05	0.004401	0.021575	0.00567	Metastatic
TCGA-EE-A29B	EUR	0.993326	0.000162	1e-05	1e-05	0.006492	Metastatic
TCGA-EE-A29C	EUR	0.94047	0.005045	1e-05	1e-05	0.054466	Metastatic
TCGA-EE-A29D	EUR	0.972194	1e-05	1e-05	1e-05	0.027776	Metastatic
TCGA-EE-A29E	EUR	0.997252	1e-05	1e-05	1e-05	0.002718	Metastatic
TCGA-EE-A29G	EUR	0.994282	1e-05	1e-05	1e-05	0.005688	Metastatic
TCGA-EE-A29H	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Metastatic
TCGA-EE-A29L	EUR	0.993256	1e-05	1e-05	1e-05	0.006714	Metastatic
TCGA-EE-A29M	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Metastatic
TCGA-EE-A29N	EUR	0.999914	1e-05	1e-05	1e-05	5.6e-05	Metastatic
TCGA-EE-A29P	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Metastatic
TCGA-EE-A29Q	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Metastatic
TCGA-EE-A29R	EUR	0.988837	1e-05	1e-05	1e-05	0.011133	Metastatic
TCGA-EE-A29S	EUR	0.997392	1e-05	1e-05	1e-05	0.002578	Metastatic
TCGA-EE-A29T	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Metastatic
TCGA-EE-A29V	EUR	0.996344	1e-05	1e-05	1e-05	0.003626	Metastatic
TCGA-EE-A29W	EUR	0.976476	0.008145	0.015359	1e-05	1e-05	Metastatic
TCGA-EE-A29X	EUR	0.995062	1e-05	1e-05	1e-05	0.004908	Metastatic
TCGA-EE-A180	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Metastatic
TCGA-EE-A181	EUR	0.997287	1e-05	1e-05	1e-05	0.002683	Metastatic
TCGA-EE-A182	EUR	0.991017	0.006874	1e-05	1e-05	0.00209	Metastatic
TCGA-EE-A183	EUR	0.982257	1e-05	1e-05	0.016931	0.000791	Metastatic
TCGA-EE-A184	EUR	0.996065	1e-05	1e-05	1e-05	0.003905	Metastatic
TCGA-EE-A185	EUR	0.99207	1e-05	1e-05	1e-05	0.0079	Metastatic
TCGA-EJ-7115	EUR	0.976368	0.000265	1e-05	0.023347	1e-05	Solid Tissue Normal
TCGA-EJ-7123	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Solid Tissue Normal
TCGA-EJ-7125	EUR	0.992835	1.9e-05	1e-05	1e-05	0.007126	Solid Tissue Normal
TCGA-EJ-7314	EUR	0.996527	1.2e-05	1e-05	0.003441	1e-05	Solid Tissue Normal
TCGA-EJ-7315	EUR	0.986878	1e-05	1e-05	0.013092	1e-05	Solid Tissue Normal
TCGA-EJ-7317	EUR	0.990447	1e-05	1e-05	0.009523	1e-05	Solid Tissue Normal
TCGA-EJ-7321	AFR	0.033212	0.000123	0.015446	1e-05	0.951209	Solid Tissue Normal
TCGA-EJ-7327	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Solid Tissue Normal
TCGA-EJ-7328	EUR	0.985047	1e-05	1e-05	0.014923	1e-05	Solid Tissue Normal
TCGA-EJ-7330	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Solid Tissue Normal
TCGA-EJ-7331	EUR	0.996977	0.002238	0.000765	1e-05	1e-05	Solid Tissue Normal
TCGA-EJ-7781	EUR	0.948009	1e-05	1e-05	0.036513	0.015458	Solid Tissue Normal
TCGA-EJ-7782	AFR	0.298708	0.005337	1e-05	1e-05	0.695935	Solid Tissue Normal
TCGA-EJ-7783	EUR	0.963963	1e-05	0.000138	0.030456	0.005433	Solid Tissue Normal
TCGA-EJ-7784	EUR	0.99321	1e-05	0.004769	1e-05	0.002002	Solid Tissue Normal
TCGA-EJ-7785	EUR	0.974692	0.000118	1e-05	0.02517	1e-05	Solid Tissue Normal
TCGA-EJ-7786	EUR	0.995268	1e-05	1e-05	1e-05	0.004702	Solid Tissue Normal
TCGA-EJ-7789	AFR	0.177812	1e-05	0.006108	1e-05	0.81606	Solid Tissue Normal
TCGA-EJ-7792	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Solid Tissue Normal
TCGA-EJ-7793	EUR	0.97787	0.002467	0.004582	0.01507	1e-05	Solid Tissue Normal
TCGA-EJ-7794	EUR	0.870241	0.000356	0.0061	0.103544	0.019759	Solid Tissue Normal
TCGA-EJ-7797	EUR	0.993415	1e-05	1e-05	0.006555	1e-05	Solid Tissue Normal
TCGA-EJ-8468	EUR	0.909236	1e-05	0.003234	0.068193	0.019327	Solid Tissue Normal
TCGA-EJ-8472	EUR	0.992734	1e-05	0.007236	1e-05	1e-05	Solid Tissue Normal
TCGA-EJ-8474	EUR	0.926283	1e-05	1e-05	0.067969	0.005728	Solid Tissue Normal
TCGA-EK-A3GJ	AMR	1e-05	0.138072	0.861896	1.1e-05	1e-05	Solid Tissue Normal
TCGA-EL-A3GU	AMR	0.45811	1e-05	0.527309	0.014561	1e-05	Solid Tissue Normal
TCGA-EL-A3GZ	EUR	0.978541	1e-05	0.009805	1e-05	0.011634	Solid Tissue Normal
TCGA-EL-A3H1	AFR	0.287735	1e-05	0.004114	0.010825	0.697315	Solid Tissue Normal
TCGA-EL-A3H2	EUR	0.981851	1e-05	1e-05	0.018119	1e-05	Solid Tissue Normal
TCGA-EL-A3H7	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Solid Tissue Normal
TCGA-EL-A3MW	EUR	0.991958	1e-05	1e-05	1e-05	0.008012	Solid Tissue Normal
TCGA-EL-A3MX	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Solid Tissue Normal
TCGA-EL-A3MY	AMR	0.335095	0.005905	0.627168	0.031822	1e-05	Solid Tissue Normal
TCGA-EL-A3MZ	EUR	0.992964	1e-05	1e-05	0.004202	0.002813	Solid Tissue Normal
TCGA-EL-A3N2	EUR	0.999393	0.000577	1e-05	1e-05	1e-05	Solid Tissue Normal
TCGA-EL-A3N3	EUR	0.999959	1.1e-05	1e-05	1e-05	1e-05	Solid Tissue Normal
TCGA-EL-A3T0	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Solid Tissue Normal
TCGA-EL-A3T1	AFR	0.197137	2.2e-05	0.03005	1e-05	0.772782	Solid Tissue Normal
TCGA-EL-A3T2	EUR	0.80551	1e-05	1e-05	0.16648	0.02799	Solid Tissue Normal
TCGA-EL-A3T3	AMR	0.048582	5.4e-05	0.951344	1e-05	1e-05	Solid Tissue Normal
TCGA-EL-A3T6	AMR	1e-05	0.000313	0.999657	1e-05	1e-05	Solid Tissue Normal
TCGA-EL-A3T7	EUR	0.988443	1e-05	1e-05	0.011527	1e-05	Solid Tissue Normal
TCGA-EL-A3T8	SAS	0.091904	1e-05	1e-05	0.908066	1e-05	Solid Tissue Normal
TCGA-EL-A3T9	EUR	0.531655	1e-05	0.462195	0.00613	1e-05	Solid Tissue Normal
TCGA-EL-A3TA	EUR	0.992229	0.000203	1e-05	0.002281	0.005277	Solid Tissue Normal
TCGA-EL-A3TB	EUR	0.991048	1e-05	1e-05	0.008922	1e-05	Solid Tissue Normal
TCGA-EL-A3ZG	EAS	1e-05	0.989966	1e-05	0.010004	1e-05	Solid Tissue Normal
TCGA-EL-A3ZH	EUR	0.993213	1e-05	1e-05	0.005952	0.000814	Solid Tissue Normal
TCGA-EL-A3ZK	EUR	0.994899	1e-05	1e-05	0.005071	1e-05	Solid Tissue Normal
TCGA-EL-A3ZL	EUR	0.9662	0.003465	1e-05	1e-05	0.030315	Solid Tissue Normal
TCGA-EL-A3ZM	EUR	0.957182	1e-05	0.014784	1e-05	0.028014	Solid Tissue Normal
TCGA-EL-A3ZN	EUR	0.990654	0.009316	1e-05	1e-05	1e-05	Solid Tissue Normal
TCGA-EL-A3ZO	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Solid Tissue Normal
TCGA-EL-A3ZP	EUR	0.997672	1e-05	1e-05	0.000353	0.001955	Solid Tissue Normal
TCGA-EL-A3ZQ	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Solid Tissue Normal
TCGA-EL-A3ZR	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Solid Tissue Normal
TCGA-EL-A3ZS	EUR	0.651763	0.001804	0.04406	0.29696	0.005414	Solid Tissue Normal
TCGA-EL-A3ZT	EUR	0.997931	1e-05	0.002039	1e-05	1e-05	Solid Tissue Normal
TCGA-EL-A4JV	EAS	1e-05	0.990959	1e-05	0.009011	1e-05	Solid Tissue Normal
TCGA-EL-A4JW	EUR	0.971408	1e-05	0.027795	0.000778	1e-05	Solid Tissue Normal
TCGA-EL-A4JX	AFR	0.184142	0.020849	0.000238	1e-05	0.79476	Solid Tissue Normal
TCGA-EL-A4JZ	EUR	0.906488	1e-05	1e-05	0.082257	0.011235	Solid Tissue Normal
TCGA-EL-A4K0	EUR	0.981854	0.007669	1e-05	1e-05	0.010457	Solid Tissue Normal
TCGA-EL-A4K1	EUR	0.954914	0.013784	0.008282	1e-05	0.02301	Solid Tissue Normal
TCGA-EL-A4K2	EUR	0.998444	1e-05	1e-05	1e-05	0.001526	Solid Tissue Normal
TCGA-EL-A4K4	AMR	1e-05	0.033492	0.966478	1e-05	1e-05	Solid Tissue Normal
TCGA-EL-A4K6	AMR	0.424849	1e-05	0.50395	0.056126	0.015065	Solid Tissue Normal
TCGA-EL-A4K7	EUR	0.997137	1e-05	1e-05	1e-05	0.002833	Solid Tissue Normal
TCGA-EL-A4K9	EUR	0.983307	1e-05	1e-05	0.014585	0.002087	Solid Tissue Normal
TCGA-EL-A4KD	EUR	0.998934	1e-05	1e-05	0.001036	1e-05	Solid Tissue Normal
TCGA-EM-A1CS	EUR	0.999955	1.5e-05	1e-05	1e-05	1e-05	Solid Tissue Normal
TCGA-EM-A1CT	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Solid Tissue Normal
TCGA-EM-A1CU	SAS	1e-05	0.040788	1e-05	0.954947	0.004245	Solid Tissue Normal
TCGA-EM-A1CV	EUR	0.427272	0.111592	0.051461	1e-05	0.409666	Solid Tissue Normal
TCGA-EM-A1CW	SAS	0.056151	0.002178	1e-05	0.941651	1e-05	Solid Tissue Normal
TCGA-EM-A1YC	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Solid Tissue Normal
TCGA-EM-A1YD	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Solid Tissue Normal
TCGA-EM-A1YE	EUR	0.904013	1e-05	1e-05	0.052044	0.043922	Solid Tissue Normal
TCGA-EM-A2P1	EUR	0.997909	1e-05	1e-05	1e-05	0.002061	Metastatic
TCGA-EM-A3FQ	EUR	0.996305	1e-05	1e-05	0.003665	1e-05	Metastatic
TCGA-EM-A3ST	AFR	0.010204	1.5e-05	1e-05	1e-05	0.989761	Solid Tissue Normal
TCGA-EM-A3SU	EUR	0.860869	1e-05	0.007648	0.108883	0.022589	Metastatic
TCGA-EO-A22R	AFR	0.071955	1e-05	1e-05	1e-05	0.928015	Solid Tissue Normal
TCGA-EO-A22S	EUR	0.972571	0.007341	1e-05	1e-05	0.020068	Solid Tissue Normal
TCGA-EO-A22T	EAS	1e-05	0.994296	0.005674	1e-05	1e-05	Solid Tissue Normal
TCGA-EP-A3RK	EUR	0.994181	1e-05	1e-05	0.005789	1e-05	Solid Tissue Normal
TCGA-EP-A12J	AFR	0.105346	0.012009	0.006171	1e-05	0.876464	Solid Tissue Normal
TCGA-EP-A26S	EUR	0.979016	0.006901	0.007628	1e-05	0.006446	Solid Tissue Normal
TCGA-EQ-5647	EUR	0.939989	0.019517	0.035619	0.004865	1e-05	Solid Tissue Normal
TCGA-EQ-A4SO	EUR	0.999959	1.1e-05	1e-05	1e-05	1e-05	Solid Tissue Normal
TCGA-ER-A1A1	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Metastatic
TCGA-ER-A2NC	EUR	0.992367	1e-05	1e-05	0.007603	1e-05	Metastatic
TCGA-ER-A2ND	EUR	0.923527	1e-05	0.00169	0.068964	0.00581	Metastatic
TCGA-ER-A2NE	EUR	0.980684	1e-05	0.017476	1e-05	0.001819	Metastatic
TCGA-ER-A2NF	EUR	0.977	0.00031	1e-05	1e-05	0.02267	Metastatic
TCGA-ER-A2NG	EUR	0.970914	0.002222	0.002625	0.018976	0.005264	Metastatic
TCGA-ER-A2NH	EUR	0.991574	0.003184	1e-05	0.001656	0.003576	Metastatic
TCGA-ER-A3ES	EUR	0.963856	0.012342	1e-05	0.003481	0.020311	Metastatic
TCGA-ER-A3ET	EUR	0.979222	1e-05	0.004404	0.012868	0.003495	Metastatic
TCGA-ER-A3EV	EUR	0.997992	1e-05	1e-05	1e-05	0.001978	Metastatic
TCGA-ER-A3PL	EUR	0.996305	1e-05	1e-05	1e-05	0.003665	Metastatic
TCGA-ER-A19A	EUR	0.989567	0.007014	0.003398	1e-05	1e-05	Metastatic
TCGA-ER-A19B	EUR	0.968025	1e-05	1e-05	0.014229	0.017725	Metastatic
TCGA-ER-A19C	EUR	0.99105	1e-05	1e-05	1e-05	0.00892	Metastatic
TCGA-ER-A19D	EUR	0.998044	1e-05	1e-05	1e-05	0.001926	Metastatic
TCGA-ER-A19E	EUR	0.993741	1e-05	1e-05	1e-05	0.006229	Metastatic
TCGA-ER-A19F	EUR	0.993063	1e-05	1e-05	1e-05	0.006907	Metastatic
TCGA-ER-A19G	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Metastatic
TCGA-ER-A19H	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Metastatic
TCGA-ER-A19J	EUR	0.964486	0.005499	1e-05	1e-05	0.029995	Metastatic
TCGA-ER-A19L	EUR	0.997253	1.6e-05	1e-05	1e-05	0.002711	Metastatic
TCGA-ER-A19M	EUR	0.998775	0.000463	1e-05	1e-05	0.000741	Metastatic
TCGA-ER-A19N	EUR	0.973911	1e-05	1e-05	0.023112	0.002957	Metastatic
TCGA-ER-A19O	EUR	0.966201	0.006289	0.000954	0.026546	1e-05	Metastatic
TCGA-ER-A19P	EUR	0.995399	1e-05	1e-05	1e-05	0.004571	Metastatic
TCGA-ER-A19Q	EUR	0.966383	1e-05	1e-05	0.021512	0.012085	Metastatic
TCGA-ER-A19S	EUR	0.997046	0.002924	1e-05	1e-05	1e-05	Metastatic
TCGA-ER-A19T	EUR	0.990253	1e-05	1e-05	1e-05	0.009717	Metastatic
TCGA-ER-A19W	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Metastatic
TCGA-ER-A42K	EUR	0.983315	1e-05	1e-05	0.007676	0.008988	Metastatic
TCGA-ER-A42L	EUR	0.998866	0.001104	1e-05	1e-05	1e-05	Metastatic
TCGA-ER-A193	EUR	0.997899	1e-05	1e-05	1e-05	0.002071	Metastatic
TCGA-ER-A195	EUR	0.943938	1e-05	0.001469	0.033545	0.021038	Metastatic
TCGA-ER-A197	EUR	0.99614	0.00383	1e-05	1e-05	1e-05	Metastatic
TCGA-ER-A198	EUR	0.998172	1e-05	1e-05	1e-05	0.001798	Metastatic
TCGA-ER-A199	EUR	0.914239	1e-05	0.009164	0.065598	0.010988	Metastatic
TCGA-ES-A2HS	EUR	0.983628	0.007861	0.00849	1e-05	1e-05	Solid Tissue Normal
TCGA-ES-A2HT	AFR	1e-05	0.009265	1e-05	0.001236	0.989479	Solid Tissue Normal
TCGA-ET-A2MX	EUR	0.981159	1e-05	0.001442	0.007461	0.009928	Solid Tissue Normal
TCGA-ET-A2MY	AFR	0.302708	0.012616	1e-05	1e-05	0.684656	Solid Tissue Normal
TCGA-ET-A2N5	AFR	0.047103	1e-05	0.01196	0.014665	0.926261	Solid Tissue Normal
TCGA-ET-A3DP	AFR	0.204483	1e-05	0.17977	1e-05	0.615727	Solid Tissue Normal
TCGA-ET-A3DV	EUR	0.997468	1e-05	1e-05	1e-05	0.002502	Solid Tissue Normal
TCGA-ET-A3DW	EAS	0.22916	0.77005	1e-05	0.00077	1e-05	Solid Tissue Normal
TCGA-ET-A25J	EUR	0.999774	1e-05	0.000196	1e-05	1e-05	Solid Tissue Normal
TCGA-ET-A25N	EUR	0.962511	0.006022	0.00125	0.002731	0.027485	Solid Tissue Normal
TCGA-F1-6875	AFR	0.193135	0.008391	1e-05	0.09091	0.707554	Solid Tissue Normal
TCGA-F4-6704	EUR	0.992725	1e-05	1e-05	0.002476	0.00478	Solid Tissue Normal
TCGA-FB-AAPP	EUR	0.999955	1.5e-05	1e-05	1e-05	1e-05	Solid Tissue Normal
TCGA-FB-AAPQ	EUR	0.996274	0.003696	1e-05	1e-05	1e-05	Solid Tissue Normal
TCGA-FB-AAPS	EUR	0.920121	0.008229	0.07163	1e-05	1e-05	Solid Tissue Normal
TCGA-FB-AAPU	EAS	1e-05	0.99996	1e-05	1e-05	1e-05	Solid Tissue Normal
TCGA-FB-AAPY	EUR	0.994791	1e-05	1e-05	0.005179	1e-05	Solid Tissue Normal
TCGA-FB-AAPZ	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Solid Tissue Normal
TCGA-FB-AAQ0	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Solid Tissue Normal
TCGA-FB-AAQ1	EUR	0.999279	1e-05	1e-05	0.000691	1e-05	Solid Tissue Normal
TCGA-FB-AAQ2	EUR	0.91228	0.057395	0.008458	0.021856	1e-05	Solid Tissue Normal
TCGA-FB-AAQ3	EUR	0.993137	0.004808	1e-05	0.002035	1e-05	Solid Tissue Normal
TCGA-FB-AAQ6	AMR	1e-05	0.03414	0.96583	1e-05	1e-05	Solid Tissue Normal
TCGA-FG-5963	EUR	0.752975	0.056255	1e-05	1e-05	0.19075	Recurrent Solid Tumor
TCGA-FG-5965	EUR	0.834399	1e-05	1e-05	0.15857	0.007011	Recurrent Solid Tumor
TCGA-FG-5965	EUR	0.978869	1e-05	1e-05	0.019616	0.001495	Recurrent Solid Tumor
TCGA-FG-A4MT	EUR	0.994504	1e-05	1e-05	0.005466	1e-05	Recurrent Solid Tumor
TCGA-FL-A1YF	EAS	1e-05	0.941604	1e-05	0.058366	1e-05	Solid Tissue Normal
TCGA-FL-A1YG	EUR	0.995089	0.000601	0.001752	0.002548	1e-05	Solid Tissue Normal
TCGA-FL-A1YH	EAS	1e-05	0.99996	1e-05	1e-05	1e-05	Solid Tissue Normal
TCGA-FL-A1YI	EAS	0.395203	0.506346	0.012905	0.077516	0.00803	Solid Tissue Normal
TCGA-FL-A1YL	EAS	0.021403	0.922805	1e-05	0.043103	0.012678	Solid Tissue Normal
TCGA-FL-A1YM	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Solid Tissue Normal
TCGA-FL-A1YN	EUR	0.861439	0.007455	0.004094	0.091358	0.035654	Solid Tissue Normal
TCGA-FL-A1YQ	EAS	0.004093	0.970792	1e-05	0.016177	0.008928	Solid Tissue Normal
TCGA-FL-A1YU	EAS	0.040145	0.781068	1e-05	0.126409	0.052368	Solid Tissue Normal
TCGA-FL-A1YV	EUR	0.999952	1e-05	1.8e-05	1e-05	1e-05	Solid Tissue Normal
TCGA-FL-A3WE	EAS	1e-05	0.961959	0.000561	0.03746	1e-05	Solid Tissue Normal
TCGA-FP-7735	AFR	0.07264	0.001079	0.052148	0.003729	0.870405	Solid Tissue Normal
TCGA-FP-7829	EUR	0.977224	1e-05	1e-05	0.021507	0.001249	Solid Tissue Normal
TCGA-FP-8099	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Solid Tissue Normal
TCGA-FP-8209	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Solid Tissue Normal
TCGA-FP-8210	EAS	1e-05	0.963151	1e-05	0.025435	0.011394	Solid Tissue Normal
TCGA-FP-8211	EUR	0.996954	1e-05	1e-05	1e-05	0.003016	Solid Tissue Normal
TCGA-FP-A4BE	AFR	0.129354	0.008735	0.005878	0.007954	0.84808	Solid Tissue Normal
TCGA-FR-A3YN	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Metastatic
TCGA-FR-A3YO	EUR	0.99857	1e-05	1e-05	1e-05	0.0014	Metastatic
TCGA-FR-A7U8	EUR	0.998379	1e-05	1e-05	0.000797	0.000804	Metastatic
TCGA-FR-A7U9	EUR	0.969934	1e-05	1e-05	1e-05	0.030036	Metastatic
TCGA-FR-A7UA	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Metastatic
TCGA-FR-A8YC	EUR	0.969189	0.001913	0.014956	1e-05	0.013932	Metastatic
TCGA-FR-A8YD	EUR	0.99497	1e-05	1e-05	1e-05	0.005	Metastatic
TCGA-FR-A8YE	EUR	0.99743	1e-05	1e-05	1e-05	0.00254	Metastatic
TCGA-FR-A44A	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Metastatic
TCGA-FR-A69P	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Metastatic
TCGA-FR-A729	EUR	0.99616	1e-05	1e-05	1e-05	0.00381	Metastatic
TCGA-FS-A1YW	EUR	0.999352	0.000618	1e-05	1e-05	1e-05	Metastatic
TCGA-FS-A1YX	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Metastatic
TCGA-FS-A1YY	EUR	0.992902	1e-05	1e-05	1e-05	0.007068	Metastatic
TCGA-FS-A1Z0	EUR	0.996112	0.000379	1e-05	1e-05	0.003489	Metastatic
TCGA-FS-A1Z3	EUR	0.993613	0.002316	1e-05	0.001843	0.002218	Metastatic
TCGA-FS-A1Z4	EUR	0.997657	1e-05	1e-05	1e-05	0.002313	Metastatic
TCGA-FS-A1Z7	EUR	0.990947	0.000598	1e-05	0.008435	1e-05	Metastatic
TCGA-FS-A1ZA	EUR	0.977074	1e-05	0.00952	1e-05	0.013386	Metastatic
TCGA-FS-A1ZB	EUR	0.904321	0.010269	1e-05	1e-05	0.08539	Metastatic
TCGA-FS-A1ZC	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Metastatic
TCGA-FS-A1ZD	EUR	0.981294	1e-05	1e-05	1e-05	0.018676	Metastatic
TCGA-FS-A1ZE	EUR	0.999229	1e-05	1e-05	1e-05	0.000741	Metastatic
TCGA-FS-A1ZF	EUR	0.995743	0.000574	0.000346	1e-05	0.003328	Metastatic
TCGA-FS-A1ZG	EUR	0.964249	0.009461	0.000861	0.008739	0.01669	Metastatic
TCGA-FS-A1ZH	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Metastatic
TCGA-FS-A1ZJ	EUR	0.992341	1e-05	1e-05	1e-05	0.007629	Metastatic
TCGA-FS-A1ZK	EUR	0.985265	1e-05	1e-05	0.012359	0.002357	Metastatic
TCGA-FS-A1ZM	EUR	0.999545	1e-05	1e-05	1e-05	0.000425	Metastatic
TCGA-FS-A1ZP	EUR	0.996031	1e-05	1e-05	0.003939	1e-05	Metastatic
TCGA-FS-A1ZQ	EUR	0.996567	1e-05	1e-05	1e-05	0.003403	Metastatic
TCGA-FS-A1ZR	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Metastatic
TCGA-FS-A1ZS	EUR	0.994638	1e-05	1e-05	1e-05	0.005332	Metastatic
TCGA-FS-A1ZT	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Metastatic
TCGA-FS-A1ZU	EUR	0.98105	0.002633	1e-05	0.013373	0.002934	Metastatic
TCGA-FS-A1ZW	EUR	0.982707	0.003251	0.012479	1e-05	0.001553	Metastatic
TCGA-FS-A1ZY	EUR	0.995062	1e-05	1e-05	0.001832	0.003086	Metastatic
TCGA-FS-A1ZZ	EUR	0.989571	0.00028	1e-05	1e-05	0.01013	Metastatic
TCGA-FS-A4F0	EUR	0.990024	0.006613	7e-04	1e-05	0.002654	Metastatic
TCGA-FS-A4F2	EUR	0.998442	1e-05	1e-05	1e-05	0.001528	Metastatic
TCGA-FS-A4F4	EUR	0.996127	1e-05	1e-05	1e-05	0.003843	Metastatic
TCGA-FS-A4F5	EUR	0.990454	1e-05	1e-05	1e-05	0.009516	Metastatic
TCGA-FS-A4F8	EUR	0.9991	0.00087	1e-05	1e-05	1e-05	Metastatic
TCGA-FS-A4F9	EUR	0.987363	1e-05	1e-05	1e-05	0.012607	Metastatic
TCGA-FS-A4FB	EUR	0.980629	1e-05	1e-05	1e-05	0.019341	Metastatic
TCGA-FS-A4FC	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Metastatic
TCGA-FS-A4FD	EUR	0.9956	1e-05	1e-05	0.001387	0.002993	Metastatic
TCGA-FU-A3EO	EUR	0.97146	1e-05	1e-05	0.024486	0.004033	Solid Tissue Normal
