ID	Tissue	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
TCGA-06-0152	Recurrent Solid Tumor	-0.00765182	-0.00807849	-0.000499695	-0.00243287	0.00322179	0.000452054	0.00412696	-0.000463694	0.00385391	0.000862357	0.00245895	0.00425117	0.000669436	0.00878105	-0.000119531	-0.00124793	0.00168945	-0.00410264	-0.00508444	-0.00214177
TCGA-06-0171	Recurrent Solid Tumor	-0.00740492	-0.0077355	0.00138932	-0.0025281	0.00353988	0.00195783	0.013035	-0.000425843	-0.00643854	0.00181166	0.00490769	-0.00267755	0.00363481	0.00807851	-0.000722491	-0.00114242	0.00110112	-0.0012298	-0.000703537	-0.000733962
TCGA-06-0190	Recurrent Solid Tumor	-0.0063756	-0.00797561	-0.00777005	-0.00428525	0.00260378	-0.0140418	-0.00891221	0.00178747	0.0200217	-0.00198566	-0.00862098	-0.0355225	-0.0274722	0.0216593	-0.000174591	-0.00118967	-0.0019479	-0.00394507	-0.00265131	0.0223789
TCGA-06-0210	Recurrent Solid Tumor	-0.00593056	-0.00685391	0.00032936	0.00184803	0.00247572	0.00115116	0.0439322	0.00193659	0.000420583	0.00425241	0.00536687	-0.00752422	0.00632434	-0.0292566	-0.00447892	-0.000722081	0.00325325	0.000687939	0.00035476	0.00700316
TCGA-06-0211	Recurrent Solid Tumor	-0.00594049	-0.00692511	0.00187997	0.0026686	0.00334045	0.0021991	0.0378692	0.0015217	-0.00359911	0.00345175	0.00433829	-0.00161723	0.00091617	-0.001839	-0.00112173	0.000305601	-0.0027044	0.00177334	-0.000243593	0.000311936
TCGA-06-0221	Recurrent Solid Tumor	-0.00670933	-0.00695061	0.000752232	-0.000835524	0.0030237	0.0004959	0.0212333	0.00322999	0.00065989	0.0039771	0.00371271	-0.00846034	0.00784436	-0.0398537	-0.000196009	-0.0045261	0.00497198	-0.00272375	-0.00160846	0.00296887
TCGA-08-0244	Solid Tissue Normal	-0.000575489	-0.00779969	-0.176032	0.0225524	-0.00885338	0.0708919	-0.0154731	-0.00357349	-0.0242998	-0.000875433	0.000422295	0.00306015	0.000630289	0.00910885	2.01415e-06	-0.000631883	0.00229938	-0.00193144	-0.00158996	0.00285407
TCGA-08-0245	Solid Tissue Normal	-0.0075692	-0.00716048	0.000567017	-0.00368727	0.00432369	0.000363874	-0.00920692	-0.000560048	-0.00546833	0.00230156	-0.00271712	-0.0072752	0.0107411	-0.0224749	-0.00263369	-0.00119327	-0.000888143	0.00107719	0.00344128	-0.00123162
TCGA-08-0246	Solid Tissue Normal	-0.000554566	-0.00788299	-0.180621	0.0214292	-0.00855338	0.0722328	-0.017849	-0.00199977	-0.0199729	-0.00169942	2.5167e-05	0.00534432	0.00102114	0.00876683	0.00177103	0.0019719	0.00153945	0.00341825	-0.00124976	-0.00185866
TCGA-08-0344	Solid Tissue Normal	0.00215328	-0.00481734	-0.175803	0.0200706	-0.0137477	0.0727434	-0.0120421	-0.00342594	-0.0234261	-0.0024811	0.00233088	0.00423298	-0.0042785	0.00493629	-0.000467263	0.00289274	0.000358523	-0.00208326	-0.00135769	-0.000419658
TCGA-08-0345	Solid Tissue Normal	-0.00778625	-0.00791349	0.00135408	-0.00315299	0.00303042	0.00137021	-0.0062922	-0.00152375	-0.00485955	-0.00241614	0.000453119	0.00487085	-0.00103352	0.0150558	-0.000407499	0.000269519	-0.000732019	0.00252005	-0.00123443	-0.00439236
TCGA-08-0346	Solid Tissue Normal	-0.00124412	-0.00769874	-0.169063	0.0202835	-0.00833663	0.0709989	-0.0154644	-0.00310636	-0.0269305	0.00248411	-0.000699902	-0.00154365	-0.000148555	-0.00727985	0.00135458	-0.000643775	0.00163576	-0.00465715	-0.00362022	0.00216372
TCGA-08-0347	Solid Tissue Normal	0.00100357	-0.00644735	-0.178162	0.0261195	-0.00825894	0.0716154	0.0306394	-0.00126495	-0.0226165	0.00334002	0.00278927	-0.00631388	0.00228498	-0.0172727	-0.00421668	0.000833161	0.000945179	-0.000739889	-0.000129296	0.00798555
TCGA-08-0348	Solid Tissue Normal	0.000367306	-0.00662803	-0.172711	0.0267503	-0.00920017	0.0695842	0.0268698	-0.00152755	-0.0266799	0.00479252	0.00344654	-0.00275253	-0.000166791	-0.0187889	-0.00203331	0.00141752	0.000941207	0.0023746	0.000570566	0.0071445
TCGA-08-0349	Solid Tissue Normal	-0.00678218	-0.00758196	0.0014818	0.000407298	0.00330833	0.000797418	0.018055	0.000586155	-0.00404135	0.00132095	0.00126142	0.00156866	0.00313893	0.000850541	0.00043327	0.00225405	0.000533993	0.00233689	0.00318922	-0.00250716
TCGA-08-0350	Solid Tissue Normal	0.00114126	-0.0055549	-0.174711	0.033354	-0.0107877	0.0705478	0.03134	-0.00102227	-0.023493	0.00524618	0.00563408	-0.00202112	-0.00302707	-0.0115815	-0.0016065	-0.000629913	-0.00100232	-0.000920955	-5.12991e-05	0.00329688
