ID	Tissue	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
TCGA-04-1530	Blood Derived Normal	-0.00489166	-0.00443537	-0.000490477	0.000136481	-0.00256155	0.000131278	-0.00584658	0.00625086	-0.00188587	-0.00236462	0.00828846	0.000452086	-0.000806312	0.00199689	-0.000732138	-0.0011364	0.00136095	0.000114513	-0.00895346	-0.0176344
TCGA-04-1542	Blood Derived Normal	-0.00494017	-0.00438144	0.000587462	0.000750731	-0.00221982	-0.000173664	-0.00487851	-0.000800956	-0.00160488	-0.000129549	0.00954072	-0.00170384	-0.000748104	0.000275701	0.000232788	0.00134467	-0.000172041	0.00393648	0.00955964	0.00424978
TCGA-04-1655	Blood Derived Normal	-0.00475258	-0.0039428	0.000693405	0.000145808	-0.00321797	-0.000274896	0.00214777	-0.00202587	-0.00105129	-0.000477445	0.00603558	-0.000840942	0.000401378	0.00160258	-0.0010279	-0.000369645	0.000241947	-0.00179029	-0.00132755	0.00181513
TCGA-05-4244	Blood Derived Normal	-0.00363352	-0.00391948	0.00189945	0.00269553	0.00287694	0.000438891	0.0199499	-0.0041768	-0.000912606	-0.000898356	-0.00104135	-0.000133463	0.000267377	0.00315774	-0.00248225	0.000605717	-0.00215526	-0.000716981	-0.0119842	0.0163134
TCGA-05-4249	Blood Derived Normal	-0.0049584	-0.00436105	-0.000272479	0.00112011	-0.00341622	0.000273985	-0.00901457	0.00181786	-0.000190931	-0.000956558	0.00229371	-0.00090297	0.00147268	-0.000407745	-0.000791449	-0.0018675	-0.000788191	0.000550851	0.00168504	-0.00358441
TCGA-05-4250	Blood Derived Normal	-0.00494034	-0.00433245	0.000624778	0.0011551	-0.00221687	-0.000283025	-0.00378549	-0.00226912	0.0028067	-0.000230702	-0.00275678	-0.000153	4.61374e-06	-0.000305839	0.00146013	0.00188201	-0.00369161	0.00280652	0.0123109	0.00121651
TCGA-05-4382	Blood Derived Normal	-0.00501672	-0.00400057	-4.77459e-05	0.00127568	-0.00303593	5.02614e-05	-0.00460885	-0.00160582	-0.000735214	6.23005e-05	0.00542916	-0.000184453	0.00053526	0.000782645	-0.000508703	-0.00143569	0.00018295	-0.0013256	-0.0107692	-0.0134563
TCGA-05-4384	Blood Derived Normal	-0.0048793	-0.00405752	-0.000737309	0.000964912	-0.00369643	3.26543e-05	-0.00519064	-0.000437515	0.000166204	-2.33943e-05	-0.00897855	-0.0011181	-0.000492139	-0.00285932	0.000372255	0.00227757	-0.00106998	-0.00152551	-0.000713878	0.00173071
TCGA-05-4389	Blood Derived Normal	-0.00383521	-0.00440279	-0.00348173	0.00194147	-6.73267e-05	0.00205658	0.0115392	-0.000124071	-0.00216782	0.00761439	-0.00195414	-0.000758613	-0.00423511	-0.0112582	-0.00391584	0.00568235	-0.0141658	-0.0133525	-0.00387313	0.00713618
TCGA-05-4390	Blood Derived Normal	-0.00462967	-0.00438111	-0.00248134	0.00077741	-0.00277286	0.0015837	-0.00348724	0.0126363	-0.00254868	-0.00679693	0.00619205	0.00105298	0.00233995	-0.00355306	0.0019461	0.00106289	-0.000577062	-0.000749955	0.00279922	-0.00465378
TCGA-05-4395	Blood Derived Normal	-0.00483366	-0.00466395	0.000530961	0.00242108	-0.0027765	5.54494e-06	0.000953086	-0.00240309	0.00157815	0.000390739	0.00467967	-0.00088316	-0.000383453	-0.00200211	-0.00052499	0.000348692	0.0024406	0.00394133	0.0161435	0.00363308
TCGA-05-4396	Blood Derived Normal	-0.00509273	-0.00425465	0.000281551	0.0020004	-0.00368977	8.83827e-05	-0.00948312	-0.00147	-0.000254791	-0.000676512	-6.7682e-05	0.000550825	-0.000126441	-0.000943083	-0.000364211	-0.00112081	-0.0015504	0.00374944	0.014797	0.00420046
TCGA-05-4397	Blood Derived Normal	0.00059144	0.0272056	-0.000541727	0.0107815	-0.00706803	-0.000719167	0.000486514	-0.000766461	-0.0291328	-0.00117302	-0.00766928	-6.61936e-05	0.00160672	0.00125049	-0.000646487	-0.00135032	0.00037769	0.00172867	0.00307297	0.000504524
TCGA-05-4398	Blood Derived Normal	-0.00499929	-0.0042569	0.000567591	0.00084516	-0.00139308	0.000112491	-0.00604123	-0.00112664	-0.000159157	-0.00110422	-0.00297363	-0.000832478	0.000570692	0.00033571	0.00132476	0.00364699	-0.00214525	0.00201627	0.0151813	0.00584867
TCGA-05-4402	Blood Derived Normal	-0.00482611	-0.00388916	0.000419613	7.49891e-05	-0.00328288	-0.000380398	-0.00718612	-0.00087093	0.00131228	-0.000359098	-0.00744579	6.1228e-05	-0.000693142	5.73383e-05	0.00188467	0.0019816	-0.00063242	0.000723187	0.0112141	0.00503869
TCGA-05-4403	Blood Derived Normal	-0.00449914	-0.00392273	0.000993802	0.00216939	-0.00170531	0.000248761	0.00145742	-0.00200562	0.00119015	-0.00106297	-0.00867211	-7.09961e-05	-0.000469847	0.000690866	-0.00039798	0.000647386	-0.000599123	0.000100472	0.00486217	-0.00852315
